main_ConnectionType,main_ConnectionTechnology,main_ServiceProvider,main_ConnectionStart,main_ConnectionEnd,main_CID,main_LAC,main_BSSID,main_MCC,main_MNC,main_Timezone,main_PCI,main_MobileChannel,main_WifiFrequency,main_BSIC,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_ScreenResolution_Width,main_Device_ScreenResolution_Height,main_Device_Memory,main_Device_Storage,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_UploadThroughput,main_QOS_DownloadThroughput,main_QOS_Latency_Average,main_QOS_LinkSpeed,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_Location_Altitude,main_QOS_Location_HorizontalAccuracy,main_QOS_Location_VerticalAccuracy,main_QOS_Jitter_Average,main_QOS_PacketLoss_LostPercentage,main_QOS_Velocity_Speed,main_QOS_Velocity_Bearing,main_QOS_DeviceFreeMemory,main_QOS_DeviceCPU,main_QOS_DeviceBatteryLevel,main_QOS_DeviceBatteryState,main_QOS_DeviceFreeStorage,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_QOS_RSRP,main_QOS_RSRQ,main_QOS_RSSNR,main_QOS_CQI,main_QOS_TA,main_QOS_SystemUptime,main_QOS_DeviceUsedStorage,main_QOS_DeviceUsedMemory,main_Country,main_Region,main_City,main_Geohash,conn_Generation_Category,sp_ServiceProviderBrandName
MOBILE,LTE,Verizon Wireless,2017-07-29 19:08:44 UTC,2017-07-29 19:08:54 UTC,4609,2,null,null,4154,-18000,387,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,57181831168,en,2017-07-29 19:08:46 UTC,null,null,134.0,null,-78,43.0996715,-87.9031784,160.0,3.0,null,0.183247,0.0,5.050000190734863,143.0,830984192,0.17,0.4699999988079071,Unplugged,36793720832,5669,7051,-108,-13,-2,null,null,174028040,20388110336,2082574336,United States,Wisconsin,null,dp9mpwncg3,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-19 18:28:21 UTC,2017-07-19 18:29:15 UTC,767,5,null,null,532,-18000,404,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,89110446080,en,2017-07-19 18:29:15 UTC,null,null,null,null,null,40.1407882,-89.4173417,147.0,3.0,null,null,null,28.790000915527344,179.0,991555584,0.78,1.0,Full,64489328640,15020,14862,null,null,null,null,null,52486080,24621117440,1922002944,United States,Illinois,null,dp0km72m0c,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-15 15:12:04 UTC,2017-07-15 15:12:06 UTC,968,3,null,null,18,-14400,261,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,29236232192,en,2017-07-15 15:12:06 UTC,null,null,null,null,null,38.9078849,-77.0199113,null,20.0,null,null,null,null,null,540008448,0.35,0.75,Unplugged,14203060224,38392,80136,null,null,null,null,null,878440659,15033171968,2373550080,United States,District of Columbia,District of Columbia,dqcjr6gycg,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-29 14:26:31 UTC,2017-07-29 14:26:40 UTC,9066,4,null,null,40,-25200,189,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,40781905920,en,2017-07-29 14:26:40 UTC,null,null,null,null,null,38.0997378,-122.2289825,null,42.0,null,null,null,null,null,806510592,0.99,0.5799999833106995,Unplugged,10738495488,27279,16765,null,null,null,null,null,681043,30043410432,2107047936,United States,California,Vallejo,9qc0dxge43,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-09 09:30:51 UTC,2017-07-09 09:31:07 UTC,891,5,null,null,112,-25200,144,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,153825411072,en,2017-07-09 09:31:07 UTC,null,null,null,null,null,38.6876956,-121.3110232,null,20.0,null,null,null,null,null,1025916928,0.68,1.0,Full,133371494400,308,436,null,null,null,null,null,23712272,20453916672,1887641600,United States,California,Citrus Heights,9qcspdbh0m,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-28 18:14:12 UTC,2017-07-28 18:14:16 UTC,9053,5,null,null,28,-14400,497,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25079152640,en,2017-07-28 18:14:16 UTC,null,null,null,null,null,43.3169521,-71.0425222,null,19.0,null,null,null,null,null,929275904,0.55,0.4099999964237213,Unplugged,8229851136,95,0,null,null,null,null,null,1299540492,16849301504,1984282624,United States,New Hampshire,Rochester,drtqrms7t1,4G,null
MOBILE,LTE,Verizon Wireless,2017-05-25 13:05:22 UTC,2017-05-25 13:05:28 UTC,6881,3,null,null,41,-14400,413,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,28982018048,en,2017-05-25 13:05:28 UTC,null,null,null,null,null,33.9185684,-84.2987501,null,1087.0,null,null,null,null,null,671166464,0.4,0.8500000238418579,Unplugged,11174277120,244,140,null,null,null,null,null,486211347,17807740928,2242392064,United States,Georgia,null,dnh0cwxtbz,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-14 16:17:11 UTC,2017-07-14 16:25:24 UTC,6162,3,null,null,41,-14400,137,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,153625133056,en,2017-07-14 16:25:24 UTC,null,null,null,null,null,33.7974242,-84.2223302,268.0,96.0,null,null,null,null,null,496930816,0.38,0.4399999976158142,Unplugged,90842431488,228233,1106060,null,null,null,null,null,213343182,62782701568,2416627712,United States,Georgia,null,dnh072xhm2,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-12 12:17:41 UTC,2017-07-12 12:19:17 UTC,1754,1,null,null,190,-18000,277,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,56981553152,en,2017-07-12 12:19:17 UTC,null,null,null,null,null,38.0882797,-87.5564249,96.0,3.0,null,null,null,22.6200008392334,1.0,649773056,0.52,1.0,Full,34446811136,6108,9493,null,null,null,null,null,71371409,22534742016,2263785472,United States,Indiana,null,dnc8xtg273,4G,null
UNKNOWN,UNKNOWN,null,2017-07-25 06:52:01 UTC,2017-07-25 06:52:07 UTC,935,5,null,null,113,-18000,31,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25279430656,en,2017-07-25 06:52:07 UTC,null,null,null,null,null,34.1839237,-85.7666746,null,23.0,null,null,null,null,null,760852480,0.72,0.3400000035762787,Unplugged,1706688512,0,0,null,null,null,null,null,21601187,23572742144,2152706048,United States,Alabama,null,dn542qfxg9,UNKNOWN,null
MOBILE,LTE,Verizon Wireless,2017-07-21 02:58:13 UTC,2017-07-21 02:58:23 UTC,595,1,null,null,4152,-14400,424,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,57293504512,en,2017-07-21 02:58:23 UTC,null,null,null,null,null,26.1662378,-80.1172864,null,24.0,null,null,null,null,null,856489984,0.6,0.6200000047683716,Unplugged,9725415424,682,353,null,null,null,null,null,81647250,47568089088,2057068544,United States,Florida,Fort Lauderdale,dhxhbgkm7u,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-26 12:12:03 UTC,2017-07-26 12:13:02 UTC,4370,2,null,null,4154,-18000,192,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,29035954176,en,2017-07-26 12:13:02 UTC,null,null,null,null,null,43.2373524,-88.1436305,null,77.0,null,null,null,null,null,1305042944,0.59,0.8199999928474426,Unplugged,10481287168,0,0,null,null,null,null,null,55756194,18554667008,1608515584,United States,Wisconsin,null,dp9mfppgbd,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-23 18:46:34 UTC,2017-07-23 18:46:40 UTC,3569,5,null,null,112,-25200,332,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,41194356736,en,2017-07-23 18:46:40 UTC,null,null,null,null,null,38.5402954,-121.4739285,15.0,17.0,null,null,null,29.34000015258789,179.0,524898304,0.77,0.7200000286102295,Unplugged,27820302336,2910,11856,null,null,null,null,null,150054172,13374054400,2388660224,United States,California,Sacramento,9qce7b13kr,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-25 20:22:18 UTC,2017-07-25 20:22:21 UTC,4513,4,null,null,4119,-18000,24,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25079152640,en,2017-07-25 20:22:21 UTC,null,null,null,null,null,31.1353796,-97.3547813,null,110.0,null,null,null,null,null,914305024,0.52,0.8799999952316284,Unplugged,16976605184,5301,31592,null,null,null,null,null,212851021,8102547456,1999253504,United States,Texas,Temple,9vdc0sh2tp,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-30 22:58:37 UTC,2017-07-30 22:58:48 UTC,12863,4,null,null,40,-25200,448,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,41194356736,en,2017-07-30 22:58:48 UTC,null,null,null,null,null,37.654523,-122.0901467,null,50.0,null,null,null,null,null,802111488,0.69,0.25,Unplugged,25922232320,531,487,null,null,null,null,null,806680610,15272124416,2111447040,United States,California,Hayward,9q9njyb9mr,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-23 02:48:50 UTC,2017-07-23 02:48:59 UTC,1586,3,null,null,1088,-21600,80,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,55900995584,en,2017-07-23 02:48:50 UTC,null,null,null,null,-71,38.5340533,-107.9866219,null,20.0,null,null,null,null,null,819372032,0.63,0.4699999988079071,Unplugged,17004826624,0,0,-99,-11,108,null,null,202347551,38896168960,2094186496,United States,Colorado,null,9wg5nwyt1k,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-28 16:39:26 UTC,2017-07-28 16:39:29 UTC,3833,1,null,null,58,-21600,72,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,57181831168,en,2017-07-28 16:39:29 UTC,null,null,null,null,null,39.7536473,-104.9490321,1606.0,5.0,null,null,null,4.900000095367432,85.0,483885056,0.7,0.7099999785423279,Unplugged,35148623872,511,779,null,null,null,null,null,138541710,22033207296,2429673472,United States,Colorado,Denver,9xj65ufmy2,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-16 01:16:05 UTC,2017-07-16 01:16:15 UTC,994,4,null,null,4119,-18000,176,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,56981553152,en,2017-07-16 01:16:15 UTC,null,null,null,null,null,30.650018,-97.8383039,null,50.0,null,null,null,null,null,911745024,0.38,0.7200000286102295,Charging,38160871424,44050,1166866,null,null,null,null,null,256546409,18820681728,2001813504,United States,Texas,null,9v6qmesm63,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-15 21:31:30 UTC,2017-07-15 21:31:36 UTC,8418,69,null,null,528,-18000,96,null,null,null,samsung,SM-N910V,ANDROID51,2560,1440,2913042432,57185533952,en,2017-07-15 21:31:33 UTC,null,null,87.0,null,-65,43.5438118,-96.7532042,null,42.0,null,0.308691,0.0,null,null,515952640,0.35,0.1599999964237213,Unplugged,35608702976,836,892,-95,-13,172,null,null,133476546,21576830976,2397089792,United States,South Dakota,Sioux Falls,9zepwqfmnf,4G,null
MOBILE,LTE,Verizon Wireless,2017-05-27 03:23:42 UTC,2017-05-27 03:26:41 UTC,669,3,null,null,56,-14400,276,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25079152640,en,2017-05-27 03:26:41 UTC,null,null,null,null,null,42.960671,-78.5915004,null,50.0,null,null,null,null,null,670273536,1.0,0.8999999761581421,Unplugged,8776167424,11228,242,null,null,null,null,null,216646814,16302985216,2243284992,United States,New York,null,dr8h7sg2j3,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-21 23:00:28 UTC,2017-07-21 23:00:50 UTC,548,7,null,null,6,-25200,67,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,40882241536,en,2017-07-21 23:00:50 UTC,null,null,null,null,null,46.8662685,-122.2655928,null,21.0,null,null,null,null,null,535425024,0.72,0.14000000059604645,Unplugged,22575370240,11993,34202,null,null,null,null,null,266711755,18306871296,2378133504,United States,Washington,null,c2349g8zv1,4G,null
MOBILE,LTE,Verizon Wireless,2017-05-16 17:53:58 UTC,2017-05-16 17:54:26 UTC,1899,6,null,null,112,-25200,345,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913554432,25279430656,en,2017-05-16 17:53:58 UTC,null,null,null,null,-70,39.536106,-119.7382153,null,22.607999801635742,null,null,null,null,null,664100864,0.82,0.75,Unplugged,4729081856,352,352,-98,-11,92,null,null,201304151,20550348800,2249453568,United States,Nevada,Sparks,9r4bgm3692,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-18 03:52:39 UTC,2017-07-18 03:52:50 UTC,971,5,null,null,65,-14400,234,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913554432,33015824384,en,2017-07-18 03:52:50 UTC,null,null,null,null,null,38.2804839,-85.7416773,null,32.0,null,null,null,null,null,1073246208,0.27,0.6700000166893005,Charging,18489450496,0,0,null,null,null,null,null,99679567,14526373888,1840308224,United States,Indiana,Jeffersonville,dng1bbszfp,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-15 19:26:47 UTC,2017-07-15 19:27:28 UTC,8983,3,null,null,4160,-18000,78,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25079152640,en,2017-07-15 19:26:47 UTC,null,null,null,null,-65,30.3521332,-94.1450288,null,50.0,null,null,null,null,null,701345792,0.55,0.9300000071525574,Unplugged,3925966848,328,0,-92,-10,172,null,null,29917486,21153185792,2212212736,United States,Texas,null,9vmh9tmtvz,4G,null
UNKNOWN,UNKNOWN,null,2017-07-24 23:56:39 UTC,2017-07-24 23:56:41 UTC,24289,1372,null,null,null,-18000,null,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913546240,89110446080,en,2017-07-24 23:56:41 UTC,null,null,null,null,null,44.5602813,-92.6176771,null,17.0,null,null,null,null,null,581963776,0.65,0.4699999988079071,Unplugged,39395770368,4493,1651,null,null,null,null,null,146122269,49714675712,2331582464,United States,Minnesota,Red Wing,9zyjkrvy7w,UNKNOWN,null
WIFI,UNKNOWN,null,2017-07-20 04:46:42 UTC,2017-07-20 05:40:09 UTC,null,null,a4:2b:8c:7e:b1:52,null,null,-21600,null,null,2452,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,88939528192,en,2017-07-20 04:46:42 UTC,null,null,null,72,-59,39.9909399,-104.7629756,null,50.0,null,null,null,null,null,668995584,0.64,0.1599999964237213,Charging,64895197184,748,430,null,null,null,null,null,56301746,24044331008,2244562944,United States,Colorado,Brighton,9xje801uje,UNKNOWN,null
MOBILE,LTE,Verizon Wireless,2017-05-14 01:18:44 UTC,2017-05-14 01:18:54 UTC,7906,55,null,null,2,-25200,9,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913554432,25079152640,en,2017-05-14 01:18:54 UTC,null,null,null,null,null,33.7128612,-117.7400883,null,449.3900146484375,null,null,null,null,null,773177344,0.62,0.49000000953674316,Unplugged,9625030656,4828,1800,null,null,null,null,null,1123269624,15454121984,2140377088,United States,California,Irvine,9murbc0r9h,4G,null
MOBILE,LTE,Verizon Wireless,2017-05-13 00:33:19 UTC,2017-05-13 00:33:24 UTC,3074,51,null,null,2,-25200,322,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913554432,25079152640,en,2017-05-13 00:33:24 UTC,null,null,null,null,null,33.8517275,-117.8448798,null,21.72800064086914,null,null,null,null,null,697384960,0.72,0.5400000214576721,Unplugged,9664999424,1220,1588,null,null,null,null,null,1034177338,15414153216,2216169472,United States,California,Anaheim,9qh0w6ebx7,4G,null
MOBILE,LTE,Verizon Wireless,2017-05-12 14:27:53 UTC,2017-05-12 14:27:58 UTC,3074,51,null,null,2,-25200,322,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913554432,25079152640,en,2017-05-12 14:27:58 UTC,null,null,null,null,null,33.8519621,-117.8447425,null,22.179000854492188,null,null,null,null,null,679358464,0.55,0.800000011920929,Unplugged,9660211200,0,0,null,null,null,null,null,1000186499,15418941440,2234195968,United States,California,Anaheim,9qh0w6s1fr,4G,null
MOBILE,LTE,Verizon Wireless,2017-06-17 18:13:35 UTC,2017-06-17 18:13:38 UTC,9378,53,null,null,2,-25200,343,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25079152640,en,2017-06-17 18:13:38 UTC,null,null,null,null,null,34.0525557,-118.2925044,null,33.68600082397461,null,null,null,null,null,980733952,0.91,0.949999988079071,Unplugged,11826561024,4669,16669,null,null,null,null,null,17603123,13252591616,1932824576,United States,California,Los Angeles,9q5cspn48b,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-21 19:23:45 UTC,2017-07-21 19:23:51 UTC,2561,4,null,null,2,-25200,121,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25079152640,en,2017-07-21 19:23:51 UTC,null,null,null,null,null,33.9360542,-117.4034534,null,98.0,null,null,null,null,null,1002721280,0.68,0.800000011920929,Unplugged,5757775872,0,0,null,null,null,null,null,784005739,19321376768,1910837248,United States,California,Riverside,9qh903v7v7,4G,null
MOBILE,LTE,Verizon Wireless,2017-06-08 22:59:10 UTC,2017-06-08 22:59:56 UTC,9602,53,null,null,2,-25200,266,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25079152640,ko,2017-06-08 22:59:56 UTC,null,null,null,null,null,34.0487922,-118.2850597,null,20.97800064086914,null,null,null,null,null,1205256192,1.0,1.0,Full,1862000640,567,663,null,null,null,null,null,4888592,23217152000,1708302336,United States,California,Los Angeles,9q5csq7kw6,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-20 18:27:09 UTC,2017-07-20 18:27:23 UTC,3555,53,null,null,2,-25200,243,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,56981553152,en,2017-07-20 18:27:09 UTC,null,null,null,null,-61,34.0569368,-118.2081657,null,92.0,null,null,null,null,null,884908032,0.55,0.9200000166893005,Charging,20826247168,28852,552636,-91,-13,14,null,null,8849942,36155305984,2028650496,United States,California,Los Angeles,9q5cwpgkn1,4G,null
MOBILE,HSPA,T-Mobile,2017-07-18 12:28:41 UTC,2017-07-18 12:28:45 UTC,7151331,34699,null,310,260,-14400,null,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,89901072384,en,2017-07-18 12:28:45 UTC,null,null,null,null,null,39.6132473,-75.8272823,null,27.0,null,null,null,null,null,454455296,0.66,0.3700000047683716,Unplugged,55003238400,17212,8483,null,null,null,null,null,159193789,34897833984,2459103232,United States,Maryland,null,dr416e27bk,3G,T-Mobile
MOBILE,LTE,Verizon Wireless,2017-07-19 15:04:06 UTC,2017-07-19 15:08:34 UTC,8082,19,null,null,21,-14400,397,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,153138593792,en,2017-07-19 15:04:06 UTC,null,null,null,null,-82,39.1501236,-84.564273,null,21.0,null,null,null,null,null,728506368,0.66,0.8500000238418579,Unplugged,134726152192,53,0,-111,-12,44,null,null,126649328,18412441600,2185052160,United States,Ohio,Cincinnati,dngyexn4j8,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-24 15:02:12 UTC,2017-07-24 15:02:16 UTC,13857,9,null,null,21,-14400,115,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25279430656,en,2017-07-24 15:02:16 UTC,null,null,null,null,null,42.9125629,-83.6295326,null,28.0,null,null,null,null,null,725467136,0.41,0.8600000143051147,Unplugged,11036139520,178,0,null,null,null,null,null,695542356,14243291136,2188091392,United States,Michigan,Flint,dpss0gyzf9,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-25 04:29:06 UTC,2017-07-25 04:33:22 UTC,8082,19,null,null,21,-14400,54,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,153138593792,en,2017-07-25 04:29:06 UTC,null,null,null,null,-81,39.1501342,-84.5642698,null,20.0,null,null,null,null,null,669728768,null,0.8799999952316284,Charging,134551580672,0,0,-108,-10,78,null,null,85175294,18587013120,2243829760,United States,Ohio,Cincinnati,dngyexn4j9,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-21 20:54:14 UTC,2017-07-21 20:54:15 UTC,5155,15,null,null,21,-14400,293,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25079152640,en,2017-07-21 20:54:15 UTC,null,null,null,null,null,41.5529573,-83.7860904,147.0,12.0,null,null,null,24.450000762939453,179.0,717578240,0.67,0.6000000238418579,Charging,2854375424,1382,6861,null,null,null,null,null,80877710,22224777216,2195980288,United States,Ohio,null,dpkkmkkzd8,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-14 01:41:08 UTC,2017-07-14 01:42:29 UTC,3667,23,null,null,21,-14400,84,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,56744673280,en,2017-07-14 01:42:29 UTC,null,null,null,null,null,41.5050406,-81.3229627,null,20.0,null,null,null,null,null,1264046080,0.73,0.8399999737739563,Charging,27089264640,1377,639,null,null,null,null,null,15679047,29655408640,1649512448,United States,Ohio,null,dpqhj7y2ms,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-28 15:19:35 UTC,2017-07-28 15:21:48 UTC,5969,19,null,null,21,-14400,204,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,25279430656,en,2017-07-28 15:21:48 UTC,null,null,null,null,null,39.2169336,-84.5195871,null,50.0,null,null,null,null,null,708083712,0.69,0.7900000214576721,Unplugged,7599337472,4430,13978,null,null,null,null,null,876441250,17680093184,2205474816,United States,Ohio,null,dngzhenxny,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-22 23:18:39 UTC,2017-07-22 23:18:59 UTC,4642,9,null,null,22,-14400,358,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,27031207936,en,2017-07-22 23:18:39 UTC,null,null,null,null,-78,40.1873041,-74.2214175,null,2000.0,null,null,null,null,null,710369280,0.57,0.7099999785423279,Unplugged,8519585792,280,280,-108,-13,-2,null,null,119183016,18511622144,2203189248,United States,New Jersey,null,dr5hx5cs58,4G,null
MOBILE,LTE,Verizon Wireless,2017-06-08 23:38:17 UTC,2017-06-08 23:38:19 UTC,874,1,null,null,22,-14400,347,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,89096814592,en,2017-06-08 23:38:19 UTC,null,null,null,null,null,40.8551858,-73.9703649,null,22.875999450683594,null,null,null,null,null,630595584,0.55,0.9800000190734863,Unplugged,29494173696,0,0,null,null,null,null,null,22535756,59602640896,2282962944,United States,New Jersey,Fort Lee,dr72kv2qtw,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-17 12:07:34 UTC,2017-07-17 12:07:58 UTC,667,4,null,null,22,-14400,13,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,89267732480,en,2017-07-17 12:07:58 UTC,null,null,null,null,null,40.7464843,-73.9857462,null,24.0,null,null,null,null,null,687259648,0.64,0.8899999856948853,Unplugged,10549624832,3249,7233,null,null,null,null,null,35023142,78718107648,2226298880,United States,New York,New York,dr5ru3tjrp,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-31 03:47:42 UTC,2017-07-31 03:48:01 UTC,508,6,null,null,22,-14400,261,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,41202581504,en,2017-07-31 03:48:01 UTC,null,null,null,null,null,40.5722761,-74.3271762,null,82.0,null,null,null,null,null,1053270016,0.85,0.2800000011920929,Unplugged,8593666048,210,0,null,null,null,null,null,42389286,32608915456,1860288512,United States,New Jersey,null,dr5nu9uwek,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-29 15:12:21 UTC,2017-07-29 15:13:21 UTC,311,5,null,null,22,-14400,120,null,null,null,samsung,SM-N910V,ANDROID60,2560,1440,2913558528,88939528192,en,2017-07-29 15:12:21 UTC,null,null,null,null,-85,40.7878126,-74.0576776,null,22.0,null,null,null,null,null,635031552,0.4,0.6899999976158142,Unplugged,37826498560,123,167,-111,-9,68,null,null,393100333,51113029632,2278526976,United States,New Jersey,Secaucus,dr724c0y5p,4G,null
